Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
JAN,18,Blue Mound,2,10,227343.6,206766.46,20577.14,81190,60612.85,20577.15,6173.27,5144.4,1028.87
JAN,18,Bluffs,1,5,246825.52,221886.38,24939.14,83551,58611.86,24939.14,7481.78,6234.81,1246.97
JAN,18,Bond County,1,3,50695.37,46484.79,4210.58,15589,11378.34,4210.66,1263.23,1052.69,210.54
JAN,18,Boone County,8,31,1021136.68,945294.78,75841.9,287766,211928.49,75837.51,22751.52,18959.61,3791.91
JAN,18,Bourbonnais,4,18,756679.55,690691.61,65987.94,248855,182867.25,65987.75,19796.39,16497,3299.39
JAN,18,Bowen,1,3,45344.99,41525.64,3819.35,12328,8508.66,3819.34,1145.81,954.84,190.97
JAN,18,Braceville,1,5,73462.3,67170.64,6291.66,22161,15869.34,6291.66,1887.58,1572.99,314.59
JAN,18,Bradford,2,7,146935.33,134857.61,12077.72,40884,28806.23,12077.77,3623.37,3019.48,603.89
JAN,18,Bradley,22,98,4180424.64,3818189.43,362235.21,1390528,1028292.48,362235.52,108671.66,90559.73,18111.93
JAN,18,Braidwood,6,27,708841.58,644097.02,64744.56,222096,157351.66,64744.34,19423.49,16186.23,3237.26
JAN,18,Breese,9,35,1077233.02,992423.74,84809.28,351599,266789.92,84809.08,25442.91,21202.42,4240.49
JAN,18,Bridgeport,6,22,390091.79,362402.32,27689.47,114535,86845.79,27689.21,8306.86,6922.38,1384.48
JAN,18,Bridgeview,26,126,7585814.42,6957135.32,628679.1,2376747,1748122.62,628624.38,188588.66,157157.27,31431.39
JAN,18,Brimfield,3,15,437002.38,412874.13,24128.25,141084,116955.92,24128.08,7238.63,6032.19,1206.44
JAN,18,Broadlands,1,5,113265.94,101731.55,11534.39,37215,25680.63,11534.37,3460.34,2883.61,576.73
JAN,18,Broadview,6,27,1175053.74,1064206.19,110847.55,372160,261312.5,110847.5,33254.5,27712.09,5542.41
JAN,18,Brocton,1,5,67479.38,62476.07,5003.31,22468,17464.64,5003.36,1501.05,1250.87,250.18
JAN,18,Brookfield,14,67,3252733.04,2969266.66,283466.38,1093654,810187.98,283466.02,85040.52,70867.1,14173.42
JAN,18,Brooklyn,1,4,221735.54,209004.2,12731.34,67472,54780.97,12691.03,3807.36,3172.81,634.55
JAN,18,Brookport,1,3,24727.67,22074.43,2653.24,7255,4583.2,2671.8,801.55,667.96,133.59
JAN,18,Brown County,1,2,842.36,687.2,155.16,302,146.84,155.16,46.55,38.79,7.76
JAN,18,Bryant,1,3,132474.46,121585.24,10889.22,45434,34549.11,10884.89,3265.56,2721.3,544.26
JAN,18,Buckley,2,10,437753.04,397424.33,40328.71,127408,87079.52,40328.48,12098.77,10082.32,2016.45
JAN,18,Buckner,1,5,188718.11,174620.67,14097.44,52599,38501.56,14097.44,4229.29,3524.41,704.88
JAN,18,Buffalo,1,3,70073.4,64970.2,5103.2,22226,17122.8,5103.2,1530.99,1275.83,255.16
JAN,18,Buffalo Grove,8,36,1546291.18,1423820.27,122470.91,493513,371042.22,122470.78,36741.61,30618.02,6123.59
JAN,18,Bull Valley,1,3,949.8,788.63,161.17,549,387.83,161.17,48.36,40.3,8.06
JAN,18,Bulpitt,1,5,160473.84,149669.32,10804.52,52594,41789.48,10804.52,3241.43,2701.19,540.24
JAN,18,Buncombe,2,8,242001.28,222656.29,19344.99,71415,52070.01,19344.99,5803.66,4836.39,967.27
JAN,18,Bunker Hill,2,10,322018,297890.18,24127.82,101730,77602.42,24127.58,7238.47,6032.06,1206.41
JAN,18,Burbank,22,107,7751142.82,7159601.68,591541.14,2478346,1886779.77,591566.23,177470.81,147892.36,29578.45
JAN,18,Bureau,1,5,131445.07,119607.21,11837.86,49461,37623.14,11837.86,3551.36,2959.46,591.9
JAN,18,Bureau County,1,3,2430.91,1793.88,637.03,1032,394.97,637.03,191.12,159.27,31.85
JAN,18,Burlington,1,5,140099.33,133544.76,6554.57,46192,39637.43,6554.57,1966.42,1638.68,327.74
JAN,18,Burnham,3,15,888394,815731.78,72662.22,299079,226416.87,72662.13,21798.85,18165.71,3633.14
