Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
FEB,20,Brimfield,3,15,404348.29,368513.95,35834.34,166064,130229.47,35834.53,11825.44,10033.7,1791.74
FEB,20,Broadlands,1,5,160143.36,147070.9,13072.46,55292,42219.56,13072.44,4313.89,3660.27,653.62
FEB,20,Broadview,6,29,1820030.44,1649866.05,170164.39,665308,495121.33,170186.67,56161.77,47652.42,8509.35
FEB,20,Brocton,1,5,57662.42,53705.25,3957.17,19052,15073.54,3978.46,1312.88,1113.96,198.92
FEB,20,Brookfield,14,68,3285191.99,3016230.55,268961.44,1110936,841974.38,268961.62,88757.31,75309.24,13448.07
FEB,20,Brookport,1,5,301823.13,277676.79,24146.34,85605,61458.66,24146.34,7968.28,6760.97,1207.31
FEB,20,Brown County,1,2,4338.74,4254.05,84.69,902,817.31,84.69,27.95,23.72,4.23
FEB,20,Brussels,2,6,67053.86,58222.9,8830.96,29042,20211.04,8830.96,2914.24,2472.69,441.55
FEB,20,Bryant,1,4,88920.97,79036.28,9884.69,27695,17810.21,9884.79,3262,2767.75,494.25
FEB,20,Buckley,3,15,448361.16,411582.09,36779.07,132852,96072.81,36779.19,12137.11,10298.15,1838.96
FEB,20,Buckner,1,5,112788.68,101164.56,11624.12,40794,29169.88,11624.12,3835.92,3254.72,581.2
FEB,20,Buffalo,1,3,106731.77,97300.74,9431.03,29523,20092.42,9430.58,3112.12,2640.58,471.54
FEB,20,Buffalo Grove,10,51,2016746.72,1844190.86,172555.86,666195,493507.06,172687.94,56986.98,48352.58,8634.4
FEB,20,Bull Valley,1,4,1482.23,1102.84,379.39,731,351.61,379.39,115.82,98.27,17.55
FEB,20,Bulpitt,2,11,465485.32,437746.26,27739.06,152625,124885.76,27739.24,9153.95,7766.98,1386.97
FEB,20,Buncombe,2,8,217340.09,203402.08,13938.01,57135,43196.99,13938.01,4599.54,3902.64,696.9
FEB,20,Bunker Hill,4,20,526029.65,481828.59,44201.06,155860,111658.72,44201.28,14586.41,12376.35,2210.06
FEB,20,Burbank,23,121,9248467.07,8515476.04,732991.03,3100610,2367584.93,733025.07,241898.15,205246.93,36651.22
FEB,20,Bureau,1,5,61001.93,54129.95,6871.98,22682,15810.18,6871.82,2267.62,1924.04,343.58
FEB,20,Bureau County,3,12,143577.84,130987.35,12590.49,56441,43850.91,12590.09,4154.73,3525.24,629.49
FEB,20,Burlington,1,5,138221.16,124367.04,13854.12,51525,37671.73,13853.27,4571.58,3878.91,692.67
FEB,20,Burnham,3,17,1043815.65,961516.46,82299.19,432593,350293.78,82299.22,27158.72,23043.76,4114.96
FEB,20,Bushnell,5,20,625009.86,572367.91,52641.95,198916,146273.86,52642.14,17371.85,14739.76,2632.09
FEB,20,Byron,8,40,1417231.7,1287648.66,129583.04,498745,369161.53,129583.47,42762.51,36283.36,6479.15
FEB,20,Cabery,1,4,73368.43,66301.36,7067.07,27641,20573.93,7067.07,2332.1,1978.76,353.34
FEB,20,Cahokia,17,80,2342933.34,2139400.03,203533.31,731014,527481.16,203532.84,67165.86,56989.21,10176.65
FEB,20,Cairo,4,18,887747.21,802272.59,85474.62,309550,224075.09,85474.91,28206.66,23932.92,4273.74
FEB,20,Calhoun County,4,17,387310.07,358541.75,28768.32,127651,98882.65,28768.35,9493.57,8055.17,1438.4
FEB,20,Calumet City,20,97,6481904.49,5942726.08,539178.41,2259332,1720134.5,539197.5,177935.19,150975.3,26959.89
FEB,20,Calumet Park,11,53,4798026.71,4388161.36,409865.35,1785706,1375803.42,409902.58,135267.87,114772.72,20495.15
FEB,20,Cambridge,3,11,219200.19,201922.83,17277.36,69661,52377.64,17283.36,5703.54,4839.36,864.18
FEB,20,Camp Point,1,2,34822.38,32750.06,2072.32,8541,6468.55,2072.45,683.91,580.28,103.63
FEB,20,Campbell Hill,2,8,421681.25,389765.57,31915.68,125117,93201.32,31915.68,10532.14,8936.36,1595.78
FEB,20,Campton Hills,2,7,321081.47,298773.34,22308.13,116150,93841.34,22308.66,7361.83,6246.4,1115.43
FEB,20,Campus,1,3,53906.82,49541.21,4365.61,20293,15927.39,4365.61,1440.61,1222.34,218.27
FEB,20,Canton,11,58,2953082.3,2763394.56,189687.74,859240,669492.77,189747.23,62616.55,53129.22,9487.33
FEB,20,Cantrall,1,3,41819.53,38533.68,3285.85,13492,10206.15,3285.85,1084.29,920,164.29
FEB,20,Capron,1,5,238723.41,222680.56,16042.85,80437,64394.28,16042.72,5294.14,4492,802.14
FEB,20,Carbon Cliff,2,10,248632.06,225604.55,23027.51,83338,60310.49,23027.51,7599.04,6447.67,1151.37
FEB,20,Carbon Hill,2,9,255427,240502.99,14924.01,77865,62942.08,14922.92,4924.59,4178.45,746.14
FEB,20,Carbondale,23,110,5928219.76,5459350.71,468869.05,1969682,1500827.34,468854.66,154721.98,131279.25,23442.73
FEB,20,Carlinville,10,48,2475290.09,2281204.07,194086.02,758029,563942.09,194086.91,64048.9,54344.51,9704.39
FEB,20,Carlyle,11,49,1611394.52,1467921.73,143472.79,525340,381897.25,143442.75,47336.13,40163.97,7172.16
