Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
AUG,19,Buda,1,5,99288.79,93050.35,6238.44,35589,29350.56,6238.44,2058.67,1746.75,311.92
AUG,19,Buffalo,1,3,62760.8,58399.93,4360.87,21366,17005.38,4360.62,1438.97,1220.94,218.03
AUG,19,Buffalo Grove,8,38,1866468.36,1722935.18,143533.18,657946,514412.77,143533.23,47365.99,40189.34,7176.65
AUG,19,Bull Valley,1,4,22122.89,19740.43,2382.46,10268,7885.64,2382.36,786.16,667.05,119.11
AUG,19,Bulpitt,2,10,344319.63,312160.29,32159.34,115353,83193.44,32159.56,10612.69,9004.7,1607.99
AUG,19,Buncombe,2,8,224092.43,205142.29,18950.14,60404,41453.81,18950.19,6253.54,5306.04,947.5
AUG,19,Bunker Hill,4,20,673621.8,620823.11,52798.69,214089,161289.69,52799.31,17423.91,14783.93,2639.98
AUG,19,Burbank,23,114,9365477.47,8621610.26,743867.21,3065316,2321480.23,743835.77,245465.79,208274.02,37191.77
AUG,19,Bureau,1,5,84599.99,79479.47,5120.52,24909,19788.62,5120.38,1689.75,1433.73,256.02
AUG,19,Bureau County,3,12,221685.69,207318.26,14367.43,78809,64441.57,14367.43,4741.27,4022.89,718.38
AUG,19,Burlington,1,5,143514.11,131301.13,12212.98,53856,41642.8,12213.2,4030.33,3419.67,610.66
AUG,19,Burnham,3,15,1125274.62,1046692.83,78581.79,402723,324141.21,78581.79,25932.15,22003.05,3929.1
AUG,19,Bushnell,5,20,582575.8,533272.91,49302.89,184020,134717.11,49302.89,16269.94,13804.79,2465.15
AUG,19,Byron,9,41,1436363.99,1327471.38,108892.61,507415,398522.44,108892.56,35934.61,30489.98,5444.63
AUG,19,Cabery,1,4,64886.46,60231.67,4654.79,21606,16951.21,4654.79,1536.05,1303.31,232.74
AUG,19,Cahokia,17,76,2293824.31,2106892.08,186932.23,728163,541230.79,186932.21,61687.62,52341.01,9346.61
AUG,19,Cairo,4,18,841843.59,766850.22,74993.37,283790,208789.91,75000.09,24750.13,21000.11,3750.02
AUG,19,Calhoun County,4,16,336304.25,311826.09,24478.16,101739,77260.86,24478.14,8077.8,6853.88,1223.92
