Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
MAR,19,Sullivan,7,32,870800.36,799478.18,71322.18,261272,189949.77,71322.23,21397,17830.83,3566.17
MAR,19,Summerfield,1,3,123161.2,112604.91,10556.29,39364,28807.71,10556.29,3166.97,2639.14,527.83
MAR,19,Summit,26,130,9038716.43,8267192.57,771523.86,2945915,2174397.91,771517.09,231456.18,192880.2,38575.98
MAR,19,Swansea,11,54,4214825.85,3875686.18,339139.67,1358668,1019494.84,339173.16,101752.52,84793.78,16958.74
MAR,19,Sycamore,15,68,3666607.35,3351026.97,315580.38,1225794,910213.27,315580.73,94674.77,78895.66,15779.11
MAR,19,Symerton,1,3,79899.46,71914.2,7985.26,27683,19697.8,7985.2,2395.58,1996.31,399.27
MAR,19,Table Grove,1,3,96733.2,87559.9,9173.3,28107,18933.64,9173.36,2752.04,2293.37,458.67
MAR,19,Tallula,1,4,205429.5,192353.21,13076.29,58232,45155.71,13076.29,3922.95,3269.12,653.83
MAR,19,Tamaroa,2,9,217471.13,202172.72,15298.41,73366,58067.69,15298.31,4589.64,3824.69,764.95
MAR,19,Tampico,1,5,228855.37,209802.35,19053.02,68451,49397.98,19053.02,5715.94,4763.28,952.66
MAR,19,Taylor Springs,2,8,146376.76,133050.26,13326.5,45834,32507.56,13326.44,3998,3331.67,666.33
MAR,19,Taylorville,29,138,7128580.79,6561972.7,566608.09,2174801,1608178.05,566622.95,169988.09,141656.81,28331.28
MAR,19,Tazewell County,18,77,3243199.48,2994921.17,248278.31,1077130,828851.73,248278.27,74483.8,62069.84,12413.96
MAR,19,Teutopolis,6,24,1283001.97,1191523.42,91478.55,429082,337596.17,91485.83,27446.01,22871.68,4574.33
MAR,19,Thayer,3,13,298373.27,271728.37,26644.9,97722,71077.41,26644.59,7993.49,6661.25,1332.24
MAR,19,Third Lake,3,11,543427.08,489200.57,54226.51,177441,123214.49,54226.51,16268.1,13556.76,2711.34
MAR,19,Thomasboro,1,5,206909.49,188847.09,18062.4,67470,49407.45,18062.55,5418.82,4515.69,903.13
