Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
JUN,19,Peotone,8,38,1051879.5,954450.44,97429.06,328521,231029.58,97491.42,29247.73,24373.11,4874.62
JUN,19,Percy,2,10,196984.34,188676.45,8307.89,55986,47677.8,8308.2,2492.52,2077.09,415.43
JUN,19,Peru,23,114,5345198.57,4912726.92,432471.65,1735513,1303020.66,432492.34,129748.55,108123.83,21624.72
JUN,19,Pesotum,1,4,75971.47,70681.69,5289.78,27930,22639.22,5290.78,1587.3,1322.75,264.55
JUN,19,Petersburg,5,22,860398.26,790135.97,70262.29,278680,208417.66,70262.34,21078.86,17565.71,3513.15
JUN,19,Philo,3,14,541984.56,505463.83,36520.73,194224,157702.92,36521.08,10956.42,9130.37,1826.05
JUN,19,Phoenix,2,10,698948.05,635806.15,63141.9,265789,202647.07,63141.93,18942.67,15785.57,3157.1
JUN,19,Pierron,2,8,290564.31,260013.76,30550.55,101795,71244.79,30550.21,9165.16,7637.64,1527.52
JUN,19,Pike County,2,10,503692.93,467943.52,35749.41,144081,108331.59,35749.41,10724.91,8937.44,1787.47
JUN,19,Pinckneyville,6,27,1234509.02,1132667.46,101841.56,422240,320378.96,101861.04,30558.56,25465.47,5093.09
JUN,19,Pingree Grove,3,15,1195963.06,1098351.48,97611.58,394428,296854.29,97573.71,29272.23,24393.52,4878.71
JUN,19,Piper City,3,15,219612.55,196969.23,22643.32,81678,59034.39,22643.61,6793.24,5661.05,1132.19
JUN,19,Pittsburg,1,5,161426.81,149242.46,12184.35,56148,43963.65,12184.35,3655.35,3046.13,609.22
JUN,19,Pittsfield,8,40,1445079.01,1339395.82,105683.19,455266,349582.81,105683.19,31705.23,26421.05,5284.18
JUN,19,Plano,11,50,2049609.34,1881879.7,167729.64,664593,496872.41,167720.59,50316.56,41930.47,8386.09
JUN,19,Pleasant Plains,2,10,291197.86,267009.96,24187.9,94862,70674,24188,7256.48,6047.06,1209.42
JUN,19,Plymouth,1,5,153252.95,140131.57,13121.38,44500,31378.62,13121.38,3936.46,3280.38,656.08
JUN,19,Pocahontas,6,26,761840.32,702725.77,59114.55,246136,187019.7,59116.3,17734.97,14779.15,2955.82
JUN,19,Polo,3,13,382469.99,351450.04,31019.95,133685,102665.1,31019.9,9306.11,7755.09,1551.02
JUN,19,Pontiac,20,99,4719191.8,4361228.51,357963.29,1576896,1218555.62,358340.38,107503.01,89585.89,17917.12
JUN,19,Pontoon Beach,9,43,4255264.24,3874471.46,380792.78,1280259,899466.87,380792.13,114238.05,95198.38,19039.67
JUN,19,Pope County,2,7,117316.48,107676.93,9639.55,37848,28208.15,9639.85,2892.03,2410.04,481.99
JUN,19,Poplar Grove,7,33,1941886.38,1800756.92,141129.46,653354,512204.84,141149.16,42344.98,35287.49,7057.49
JUN,19,Port Barrington,3,15,533187.83,484949.63,48238.2,210875,162636.35,48238.65,14471.79,12059.83,2411.96
JUN,19,Port Byron,3,14,411461.23,373182.09,38279.14,100595,62298.97,38296.03,11488.92,9574.1,1914.82
JUN,19,Posen,8,40,2404315.04,2181862.7,222452.34,870588,648135.27,222452.73,66736.19,55613.49,11122.7
JUN,19,Potomac,1,5,137112.62,129558.75,7553.87,47138,39584.26,7553.74,2266.18,1888.49,377.69
JUN,19,Prairie Du Rocher,2,10,358230.33,331642.16,26588.17,113347,86758.64,26588.36,7976.62,6647.19,1329.43
JUN,19,Prairie Grove,2,9,385674.54,364303.18,21371.36,115924,94553.1,21370.9,6411.33,5342.78,1068.55
