Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
DEC,19,Benson,1,4,154205.53,142612.5,11593.03,46049,34456.02,11592.98,3825.7,3246.05,579.65
DEC,19,Benton,14,66,2022588.86,1859556.48,163032.38,613733,450700.51,163032.49,53800.62,45649.01,8151.61
DEC,19,Berkeley,6,30,2128998.25,1953581.44,175416.81,664191,488773.84,175417.16,57887.75,49116.88,8770.87
DEC,19,Berwyn,57,268,14036570.7,12834806.5,1201764.2,4826393,3624515.04,1201877.96,396619.79,336525.89,60093.9
DEC,19,Bethalto,5,24,978934.14,912005.93,66928.21,300773,233829.32,66943.68,22091.25,18744.08,3347.17
DEC,19,Bethany,2,9,110987.46,103226.57,7760.89,40112,32349.66,7762.34,2561.5,2173.39,388.11
DEC,19,Big Rock,1,4,127201.54,112731.97,14469.57,39363,24893.43,14469.57,4774.93,4051.45,723.48
DEC,19,Bishop Hill,1,3,58661.99,53724.74,4937.25,18986,14048.7,4937.3,1629.25,1382.4,246.85
DEC,19,Blandinsville,3,9,222113.76,204514.6,17599.16,68109,50498.18,17610.82,5811.58,4931.05,880.53
DEC,19,Bloomingdale,6,26,1391226.45,1273082.2,118144.25,477987,359842.62,118144.38,38987.54,33080.32,5907.22
DEC,19,Bloomington,52,241,17037000.71,15583014.71,1453986,5475822,4021715.25,1454106.75,479855.23,407149.91,72705.32
DEC,19,Blue Island,29,139,6762990.6,6176392.16,586598.44,2332483,1745896.18,586586.82,193573.52,164244.19,29329.33
DEC,19,Blue Mound,2,10,296624.64,266869.81,29754.83,119009,89254.02,29754.98,9819.22,8331.45,1487.77
DEC,19,Bluffs,1,5,274867.85,255218.81,19649.04,93259,73609.96,19649.04,6484.16,5501.71,982.45
DEC,19,Bond County,2,8,80174.46,73717.05,6457.41,28322,21864.41,6457.59,2130.99,1808.12,322.87
DEC,19,Boone County,6,28,1343459.59,1246440.18,97019.41,439036,342016.79,97019.21,32016.26,27165.3,4850.96
DEC,19,Bourbonnais,5,23,1045370.33,959766.01,85604.32,416258,330601.45,85656.55,28266.57,23983.75,4282.82
DEC,19,Bowen,2,7,95101.81,84571.98,10529.83,31458,20928.07,10529.93,3474.86,2948.37,526.49
DEC,19,Braceville,1,5,134858.77,127872.79,6985.98,38568,31581.78,6986.22,2305.43,1956.12,349.31
DEC,19,Bradford,2,9,235989.18,211422.57,24566.61,75717,51150.37,24566.63,8107,6878.67,1228.33
DEC,19,Bradley,20,93,5487678.22,5001028.07,486650.15,1795255,1308583.47,486671.53,160601.7,136268.09,24333.61
DEC,19,Braidwood,5,25,1106506.69,1009683.12,96823.57,347113,250290.57,96822.43,31951.33,27110.21,4841.12
DEC,19,Breese,11,47,1483539.48,1346745.14,136794.34,483075,346300.75,136774.25,45135.59,38296.88,6838.71
DEC,19,Bridgeport,5,19,442055.55,406757.26,35298.29,131455,96156.06,35298.94,11648.69,9883.74,1764.95
DEC,19,Bridgeview,27,134,8653258.29,7916868.48,736389.81,2855404,2119107.85,736296.15,242977.84,206163.02,36814.82
DEC,19,Brighton,1,4,131175.95,119390.06,11785.89,39914,28128.21,11785.79,3889.26,3299.98,589.28
DEC,19,Brimfield,3,15,479202.95,443285.16,35917.79,181343,145424.97,35918.03,11853.01,10057.1,1795.91
DEC,19,Broadlands,1,5,139479.25,128874.74,10604.51,44223,33617.19,10605.81,3499.91,2969.62,530.29
DEC,19,Broadview,5,24,1704803.92,1569246.08,135557.84,607298,471739.67,135558.33,44734.31,37956.38,6777.93
DEC,19,Brocton,1,5,45181.94,39848.22,5333.72,15190,9856.28,5333.72,1760.11,1493.43,266.68
DEC,19,Brookfield,14,68,3397069.27,3109156.5,287912.77,1157613,869700.49,287912.51,95011.54,80615.87,14395.67
DEC,19,Brookport,1,5,217238.92,193864.34,23374.58,60364,36989.61,23374.39,7713.52,6544.81,1168.71
DEC,19,Brown County,1,2,1701.8,1693.39,8.41,633,624.59,8.41,2.77,2.35,0.42
DEC,19,Brussels,2,6,76685.8,71762.3,4923.5,26722,21798.28,4923.72,1624.83,1378.65,246.18
DEC,19,Bryant,1,4,77750.64,69826.87,7923.77,27004,19080.52,7923.48,2614.74,2218.57,396.17
DEC,19,Buckley,3,15,528972.43,488811.58,40160.85,162337,122176.13,40160.87,13253.03,11244.99,2008.04
DEC,19,Buckner,1,5,130744.59,116195.36,14549.23,42517,27967.47,14549.53,4801.31,4073.84,727.47
DEC,19,Buffalo,1,3,60436.19,54150.47,6285.72,19443,13157.08,6285.92,2074.32,1760.03,314.29
DEC,19,Buffalo Grove,9,45,1942174.99,1785934.16,156240.83,670124,513884.2,156239.8,51559.21,43747.22,7811.99
DEC,19,Bull Valley,1,4,2383.95,2121.88,262.07,1043,780.93,262.07,86.48,73.37,13.11
DEC,19,Bulpitt,2,10,419726.15,383994.55,35731.6,136239,100507.3,35731.7,11791.48,10004.89,1786.59
DEC,19,Buncombe,2,8,155926.27,141866.82,14059.45,44780,30720.55,14059.45,4639.59,3936.62,702.97
DEC,19,Bunker Hill,3,15,528253.03,492962.09,35290.94,167319,132027.73,35291.27,11646.18,9881.61,1764.57
DEC,19,Burbank,23,114,9033962.68,8360266.52,673696.16,3008197,2334404.14,673792.86,222351.59,188661.98,33689.61
DEC,19,Bureau,1,5,109345.84,99713.22,9632.62,36709,27076.28,9632.72,3178.85,2697.2,481.65
DEC,19,Bureau County,3,12,130985.83,124453.54,6532.29,44006,37473.55,6532.45,2155.7,1829.08,326.62
DEC,19,Burlington,1,5,147933.93,132186.29,15747.64,52541,36793.44,15747.56,5196.68,4409.31,787.37
DEC,19,Burnham,3,15,991750.99,905490.32,86260.67,375927,289666.58,86260.42,28465.84,24152.84,4313
DEC,19,Bushnell,5,20,627326.13,580945.82,46380.31,204206,157825.59,46380.41,15305.5,12986.49,2319.01
DEC,19,Byron,8,38,1597340.58,1473420.65,123919.93,537984,414063.93,123920.07,40893.56,34697.55,6196.01
DEC,19,Cabery,1,4,67019.08,60609.29,6409.79,21538,15128.39,6409.61,2115.11,1794.64,320.47
DEC,19,Cahokia,16,71,2185155.67,2012173.31,172982.36,720281,547298.29,172982.71,57084.21,48435.08,8649.13
DEC,19,Cairo,4,18,803144.61,727052.71,76091.9,282620,206528.28,76091.72,25110.36,21305.75,3804.61
DEC,19,Calhoun County,4,17,375596.89,345508.7,30088.19,123931,93842.81,30088.19,9929.16,8424.75,1504.41
DEC,19,Calumet City,20,95,5857515.91,5374143.69,483372.22,2046774,1563400.93,483373.07,159513.35,135344.66,24168.69
DEC,19,Calumet Park,11,50,4456605.5,4077869.84,378735.66,1635751,1257039.49,378711.51,124974.75,106039.19,18935.56
DEC,19,Cambridge,3,11,198355.33,181293.01,17062.32,65838,48775.68,17062.32,5630.65,4777.52,853.13
DEC,19,Camp Point,1,2,19688.2,19354.21,333.99,5271,4937.16,333.84,110.17,93.48,16.69
DEC,19,Campbell Hill,2,8,367129.35,339414.51,27714.84,106827,79112.16,27714.84,9145.88,7760.14,1385.74
DEC,19,Campus,1,3,92002.44,83935.09,8067.35,26330,18262.65,8067.35,2662.23,2258.87,403.36
DEC,19,Canton,11,54,2826569.14,2623519.87,203049.27,870509,667487.26,203021.74,66997.27,56846.16,10151.11
DEC,19,Cantrall,1,3,51760.35,48979.51,2780.84,18350,15569.16,2780.84,917.69,778.65,139.04
DEC,19,Capron,1,5,205812.88,190967.75,14845.13,68119,53273.94,14845.06,4898.88,4156.63,742.25
DEC,19,Carbon Cliff,2,10,281064.45,252122.12,28942.33,91637,62694.66,28942.34,9550.95,8103.84,1447.11
DEC,19,Carbon Hill,2,9,279034.95,255929.5,23105.45,84101,60995.93,23105.07,7624.7,6469.44,1155.26
DEC,19,Carbondale,23,106,5339901.69,4940514.97,399386.72,1709437,1310012.61,399424.39,131809.94,111838.72,19971.22
DEC,19,Carlinville,10,46,2312455.48,2113410.43,199045.05,704707,505662.78,199044.22,65684.57,55732.38,9952.19
DEC,19,Carlyle,12,53,1530189.45,1404137.15,126052.3,483639,357587.08,126051.92,41597.23,35294.63,6302.6
DEC,19,Carmi,11,49,1862671.11,1702361.54,160309.57,536591,376281.68,160309.32,52902.2,44886.73,8015.47
DEC,19,Carol Stream,16,80,6420000.94,5876084.28,543916.66,2063207,1519289.37,543917.63,179492.68,152296.81,27195.87
DEC,19,Carpentersville,27,131,7057370.38,6484625.76,572744.62,2476617,1903873.12,572743.88,189005.25,160368.1,28637.15
DEC,19,Carrier Mills,3,16,369557.67,334561.97,34995.7,97889,62893.11,34995.89,11548.64,9798.85,1749.79
