Municipality,Year,Month,Labor Force,Employed,Unemployed,Unemployment Rate
GALESBURG MICROPOLITAN STATISTICAL AREA,2017,13,"22,500","21,327","1,173",5.2
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2017,1,"19,037","17,834","1,203",6.3
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2017,2,"18,925","17,907","1,018",5.4
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2017,3,"19,114","18,231",883,4.6
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2017,4,"19,119","18,401",718,3.8
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2017,5,"19,036","18,333",703,3.7
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2017,6,"18,946","18,146",800,4.2
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2017,7,"18,809","17,964",845,4.5
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2017,8,"18,704","17,842",862,4.6
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2017,9,"18,879","18,102",777,4.1
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2017,10,"18,798","18,023",775,4.1
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2017,11,"18,768","17,978",790,4.2
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2017,12,"18,595","17,743",852,4.6
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2017,13,"18,894","18,042",852,4.5
LINCOLN MICROPOLITAN STATISTICAL AREA,2017,1,"12,815","12,052",763,6
LINCOLN MICROPOLITAN STATISTICAL AREA,2017,2,"12,840","12,127",713,5.6
LINCOLN MICROPOLITAN STATISTICAL AREA,2017,3,"12,837","12,220",617,4.8
LINCOLN MICROPOLITAN STATISTICAL AREA,2017,4,"12,972","12,457",515,4
LINCOLN MICROPOLITAN STATISTICAL AREA,2017,5,"12,896","12,376",520,4
LINCOLN MICROPOLITAN STATISTICAL AREA,2017,6,"12,887","12,281",606,4.7
LINCOLN MICROPOLITAN STATISTICAL AREA,2017,7,"12,848","12,233",615,4.8
LINCOLN MICROPOLITAN STATISTICAL AREA,2017,8,"12,846","12,236",610,4.7
LINCOLN MICROPOLITAN STATISTICAL AREA,2017,9,"12,998","12,464",534,4.1
LINCOLN MICROPOLITAN STATISTICAL AREA,2017,10,"12,909","12,374",535,4.1
LINCOLN MICROPOLITAN STATISTICAL AREA,2017,11,"12,783","12,248",535,4.2
LINCOLN MICROPOLITAN STATISTICAL AREA,2017,12,"12,764","12,191",573,4.5
LINCOLN MICROPOLITAN STATISTICAL AREA,2017,13,"12,867","12,272",595,4.6
MACOMB MICROPOLITAN STATISTICAL AREA,2017,1,"13,714","12,827",887,6.5
MACOMB MICROPOLITAN STATISTICAL AREA,2017,2,"13,891","13,118",773,5.6
MACOMB MICROPOLITAN STATISTICAL AREA,2017,3,"13,896","13,180",716,5.2
MACOMB MICROPOLITAN STATISTICAL AREA,2017,4,"13,899","13,339",560,4
MACOMB MICROPOLITAN STATISTICAL AREA,2017,5,"13,807","13,235",572,4.1
MACOMB MICROPOLITAN STATISTICAL AREA,2017,6,"12,553","11,804",749,6
MACOMB MICROPOLITAN STATISTICAL AREA,2017,7,"12,336","11,552",784,6.4
MACOMB MICROPOLITAN STATISTICAL AREA,2017,8,"12,738","12,045",693,5.4
MACOMB MICROPOLITAN STATISTICAL AREA,2017,9,"14,005","13,418",587,4.2
MACOMB MICROPOLITAN STATISTICAL AREA,2017,10,"13,837","13,203",634,4.6
MACOMB MICROPOLITAN STATISTICAL AREA,2017,11,"13,946","13,315",631,4.5
MACOMB MICROPOLITAN STATISTICAL AREA,2017,12,"13,705","13,102",603,4.4
MACOMB MICROPOLITAN STATISTICAL AREA,2017,13,"13,527","12,845",682,5
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2017,1,"17,368","16,149","1,219",7
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2017,2,"17,375","16,301","1,074",6.2
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2017,3,"17,318","16,385",933,5.4
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2017,4,"17,284","16,448",836,4.8
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2017,5,"17,240","16,405",835,4.8
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2017,6,"17,571","16,596",975,5.5
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2017,7,"17,778","16,766","1,012",5.7
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2017,8,"17,609","16,572","1,037",5.9
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2017,9,"17,566","16,649",917,5.2
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2017,10,"17,610","16,741",869,4.9
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2017,11,"17,623","16,719",904,5.1
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2017,12,"17,596","16,675",921,5.2
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2017,13,"17,495","16,534",961,5.5
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2017,1,"76,808","70,733","6,075",7.9
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2017,2,"76,448","71,281","5,167",6.8
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2017,3,"76,775","72,129","4,646",6.1
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2017,4,"76,461","72,773","3,688",4.8
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2017,5,"76,533","72,978","3,555",4.6
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2017,6,"77,117","73,194","3,923",5.1
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2017,7,"77,331","73,310","4,021",5.2
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2017,8,"76,748","72,656","4,092",5.3
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2017,9,"76,524","72,928","3,596",4.7
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2017,10,"76,381","72,937","3,444",4.5
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2017,11,"76,149","72,550","3,599",4.7
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2017,12,"75,940","71,793","4,147",5.5
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2017,13,"76,602","72,439","4,163",5.4
PONTIAC MICROPOLITAN STATISTICAL AREA,2017,1,"16,396","15,358","1,038",6.3
PONTIAC MICROPOLITAN STATISTICAL AREA,2017,2,"16,283","15,363",920,5.7
PONTIAC MICROPOLITAN STATISTICAL AREA,2017,3,"16,479","15,635",844,5.1
PONTIAC MICROPOLITAN STATISTICAL AREA,2017,4,"16,849","16,181",668,4
PONTIAC MICROPOLITAN STATISTICAL AREA,2017,5,"16,788","16,124",664,4
PONTIAC MICROPOLITAN STATISTICAL AREA,2017,6,"16,990","16,255",735,4.3
PONTIAC MICROPOLITAN STATISTICAL AREA,2017,7,"16,883","16,136",747,4.4
PONTIAC MICROPOLITAN STATISTICAL AREA,2017,8,"16,835","16,065",770,4.6
PONTIAC MICROPOLITAN STATISTICAL AREA,2017,9,"16,772","16,125",647,3.9
PONTIAC MICROPOLITAN STATISTICAL AREA,2017,10,"16,757","16,109",648,3.9
PONTIAC MICROPOLITAN STATISTICAL AREA,2017,11,"16,659","16,004",655,3.9
PONTIAC MICROPOLITAN STATISTICAL AREA,2017,12,"16,336","15,680",656,4
PONTIAC MICROPOLITAN STATISTICAL AREA,2017,13,"16,669","15,920",749,4.5
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2017,1,"37,256","35,377","1,879",5
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2017,2,"37,155","35,452","1,703",4.6
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2017,3,"37,145","35,682","1,463",3.9
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2017,4,"37,493","36,244","1,249",3.3
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2017,5,"37,356","36,086","1,270",3.4
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2017,6,"37,654","36,275","1,379",3.7
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2017,7,"38,126","36,690","1,436",3.8
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2017,8,"37,656","36,115","1,541",4.1
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2017,9,"37,718","36,358","1,360",3.6
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2017,10,"37,568","36,256","1,312",3.5
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2017,11,"37,526","36,193","1,333",3.6
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2017,12,"37,530","36,188","1,342",3.6
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2017,13,"37,515","36,076","1,439",3.8
ROCHELLE MICROPOLITAN STATISTICAL AREA,2017,1,"25,228","23,269","1,959",7.8
ROCHELLE MICROPOLITAN STATISTICAL AREA,2017,2,"25,366","23,668","1,698",6.7
ROCHELLE MICROPOLITAN STATISTICAL AREA,2017,3,"25,733","24,232","1,501",5.8
ROCHELLE MICROPOLITAN STATISTICAL AREA,2017,4,"25,316","24,092","1,224",4.8
ROCHELLE MICROPOLITAN STATISTICAL AREA,2017,5,"25,346","24,215","1,131",4.5
ROCHELLE MICROPOLITAN STATISTICAL AREA,2017,6,"25,836","24,644","1,192",4.6
ROCHELLE MICROPOLITAN STATISTICAL AREA,2017,7,"25,569","24,340","1,229",4.8
ROCHELLE MICROPOLITAN STATISTICAL AREA,2017,8,"25,195","23,956","1,239",4.9
ROCHELLE MICROPOLITAN STATISTICAL AREA,2017,9,"25,344","24,253","1,091",4.3
ROCHELLE MICROPOLITAN STATISTICAL AREA,2017,10,"25,426","24,350","1,076",4.2
ROCHELLE MICROPOLITAN STATISTICAL AREA,2017,11,"25,373","24,261","1,112",4.4
ROCHELLE MICROPOLITAN STATISTICAL AREA,2017,12,"25,037","23,828","1,209",4.8
ROCHELLE MICROPOLITAN STATISTICAL AREA,2017,13,"25,397","24,092","1,305",5.1
STERLING MICROPOLITAN STATISTICAL AREA,2017,1,"28,254","26,412","1,842",6.5
STERLING MICROPOLITAN STATISTICAL AREA,2017,2,"27,991","26,387","1,604",5.7
STERLING MICROPOLITAN STATISTICAL AREA,2017,3,"27,988","26,565","1,423",5.1
STERLING MICROPOLITAN STATISTICAL AREA,2017,4,"28,393","27,186","1,207",4.3
STERLING MICROPOLITAN STATISTICAL AREA,2017,5,"28,315","27,156","1,159",4.1
STERLING MICROPOLITAN STATISTICAL AREA,2017,6,"28,598","27,228","1,370",4.8
STERLING MICROPOLITAN STATISTICAL AREA,2017,7,"28,295","26,905","1,390",4.9
STERLING MICROPOLITAN STATISTICAL AREA,2017,8,"28,181","26,757","1,424",5.1
STERLING MICROPOLITAN STATISTICAL AREA,2017,9,"28,205","26,949","1,256",4.5
STERLING MICROPOLITAN STATISTICAL AREA,2017,10,"28,212","27,004","1,208",4.3
STERLING MICROPOLITAN STATISTICAL AREA,2017,11,"28,071","26,854","1,217",4.3
STERLING MICROPOLITAN STATISTICAL AREA,2017,12,"27,874","26,599","1,275",4.6
STERLING MICROPOLITAN STATISTICAL AREA,2017,13,"28,199","26,834","1,365",4.8
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2017,1,"14,758","13,672","1,086",7.4
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2017,2,"14,676","13,722",954,6.5
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2017,3,"14,748","13,918",830,5.6
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2017,4,"14,965","14,259",706,4.7
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2017,5,"14,906","14,237",669,4.5
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2017,6,"15,036","14,280",756,5
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2017,7,"14,833","14,052",781,5.3
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2017,8,"14,856","14,050",806,5.4
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2017,9,"14,698","13,979",719,4.9
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2017,10,"14,613","13,914",699,4.8
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2017,11,"14,681","13,983",698,4.8
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2017,12,"14,607","13,871",736,5
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2017,13,"14,782","13,995",787,5.3
,,,,,,
COMBINED STATISTICAL AREAS,,,,,,
,,,,,,
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2017,1,"112,020","105,720","6,300",5.6
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2017,2,"113,942","108,299","5,643",5
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2017,3,"113,886","108,754","5,132",4.5
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2017,4,"115,594","111,362","4,232",3.7
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2017,5,"113,855","109,619","4,236",3.7
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2017,6,"112,486","107,656","4,830",4.3
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2017,7,"113,817","108,846","4,971",4.4
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2017,8,"113,243","108,281","4,962",4.4
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2017,9,"114,636","110,361","4,275",3.7
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2017,10,"114,260","109,894","4,366",3.8
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2017,11,"114,091","109,716","4,375",3.8
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2017,12,"112,543","108,115","4,428",3.9
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2017,13,"113,698","108,885","4,813",4.2
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2017,1,"5,041,134","4,744,769","296,365",5.9
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2017,2,"5,050,652","4,775,753","274,899",5.4
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2017,3,"5,053,361","4,814,763","238,598",4.7
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2017,4,"5,034,552","4,809,926","224,626",4.5
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2017,5,"5,044,409","4,824,378","220,031",4.4
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2017,6,"5,143,886","4,883,491","260,395",5.1
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2017,7,"5,147,643","4,886,487","261,156",5.1
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2017,8,"5,101,608","4,831,127","270,481",5.3
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2017,9,"5,072,612","4,838,954","233,658",4.6
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2017,10,"5,054,896","4,825,714","229,182",4.5
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2017,11,"5,056,816","4,834,312","222,504",4.4
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2017,12,"5,028,935","4,807,385","221,550",4.4
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2017,13,"5,069,208","4,823,088","246,120",4.9
DIXON-STERLING COMBINED STATISTICAL AREA,2017,1,"46,060","43,170","2,890",6.3
DIXON-STERLING COMBINED STATISTICAL AREA,2017,2,"45,635","43,103","2,532",5.5
DIXON-STERLING COMBINED STATISTICAL AREA,2017,3,"45,576","43,334","2,242",4.9
DIXON-STERLING COMBINED STATISTICAL AREA,2017,4,"46,364","44,468","1,896",4.1
DIXON-STERLING COMBINED STATISTICAL AREA,2017,5,"46,179","44,279","1,900",4.1
DIXON-STERLING COMBINED STATISTICAL AREA,2017,6,"46,474","44,331","2,143",4.6
DIXON-STERLING COMBINED STATISTICAL AREA,2017,7,"46,383","44,202","2,181",4.7
DIXON-STERLING COMBINED STATISTICAL AREA,2017,8,"46,026","43,832","2,194",4.8
DIXON-STERLING COMBINED STATISTICAL AREA,2017,9,"46,150","44,233","1,917",4.2
DIXON-STERLING COMBINED STATISTICAL AREA,2017,10,"46,102","44,238","1,864",4
DIXON-STERLING COMBINED STATISTICAL AREA,2017,11,"45,785","43,879","1,906",4.2
DIXON-STERLING COMBINED STATISTICAL AREA,2017,12,"45,508","43,439","2,069",4.5
DIXON-STERLING COMBINED STATISTICAL AREA,2017,13,"46,021","43,876","2,145",4.7
PEORIA-CANTON COMBINED STATISTICAL AREA,2017,1,"192,831","177,942","14,889",7.7
PEORIA-CANTON COMBINED STATISTICAL AREA,2017,2,"191,280","178,121","13,159",6.9
PEORIA-CANTON COMBINED STATISTICAL AREA,2017,3,"192,195","180,252","11,943",6.2
PEORIA-CANTON COMBINED STATISTICAL AREA,2017,4,"193,564","183,548","10,016",5.2
PEORIA-CANTON COMBINED STATISTICAL AREA,2017,5,"192,889","183,363","9,526",4.9
PEORIA-CANTON COMBINED STATISTICAL AREA,2017,6,"194,475","184,037","10,438",5.4
PEORIA-CANTON COMBINED STATISTICAL AREA,2017,7,"195,735","184,924","10,811",5.5
PEORIA-CANTON COMBINED STATISTICAL AREA,2017,8,"195,292","184,379","10,913",5.6
PEORIA-CANTON COMBINED STATISTICAL AREA,2017,9,"193,928","184,335","9,593",4.9
PEORIA-CANTON COMBINED STATISTICAL AREA,2017,10,"192,779","183,480","9,299",4.8
PEORIA-CANTON COMBINED STATISTICAL AREA,2017,11,"192,581","183,209","9,372",4.9
PEORIA-CANTON COMBINED STATISTICAL AREA,2017,12,"192,049","181,990","10,059",5.2
PEORIA-CANTON COMBINED STATISTICAL AREA,2017,13,"193,300","182,465","10,835",5.6
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2017,1,"57,429","54,737","2,692",4.7
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2017,2,"57,429","54,784","2,645",4.6
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2017,3,"57,391","55,106","2,285",4
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2017,4,"58,018","56,064","1,954",3.4
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2017,5,"57,755","55,790","1,965",3.4
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2017,6,"58,209","56,132","2,077",3.6
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2017,7,"58,477","56,330","2,147",3.7
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2017,8,"57,529","55,230","2,299",4
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2017,9,"57,730","55,784","1,946",3.4
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2017,10,"57,581","55,820","1,761",3.1
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2017,11,"57,793","55,912","1,881",3.3
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2017,12,"57,640","55,701","1,939",3.4
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2017,13,"57,749","55,616","2,133",3.7
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2017,1,"215,875","195,441","20,434",9.5
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2017,2,"211,350","193,267","18,083",8.6
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2017,3,"211,350","194,733","16,617",7.9
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2017,4,"210,397","197,136","13,261",6.3
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2017,5,"210,600","198,880","11,720",5.6
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2017,6,"213,809","202,399","11,410",5.3
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2017,7,"214,199","202,563","11,636",5.4
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2017,8,"211,979","200,098","11,881",5.6
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2017,9,"211,722","201,149","10,573",5
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2017,10,"211,762","201,599","10,163",4.8
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2017,11,"212,404","202,074","10,330",4.9
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2017,12,"212,220","201,395","10,825",5.1
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2017,13,"212,306","199,228","13,078",6.2
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2017,1,"155,363","146,114","9,249",6
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2017,2,"155,192","146,923","8,269",5.3
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2017,3,"156,098","148,706","7,392",4.7
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2017,4,"155,867","149,646","6,221",4
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2017,5,"154,827","148,877","5,950",3.8
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2017,6,"156,339","149,547","6,792",4.3
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2017,7,"155,805","148,737","7,068",4.5
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2017,8,"156,459","149,183","7,276",4.7
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2017,9,"154,936","148,420","6,516",4.2
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2017,10,"154,326","147,930","6,396",4.1
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2017,11,"154,757","148,323","6,434",4.2
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2017,12,"154,135","147,415","6,720",4.4
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2017,13,"155,342","148,318","7,024",4.5
,,,,,,
COUNTIES,,,,,,
,,,,,,
ADAMS COUNTY,2017,1,"32,194","30,535","1,659",5.2
ADAMS COUNTY,2017,2,"32,032","30,564","1,468",4.6
ADAMS COUNTY,2017,3,"32,023","30,762","1,261",3.9
ADAMS COUNTY,2017,4,"32,244","31,168","1,076",3.3
ADAMS COUNTY,2017,5,"32,145","31,055","1,090",3.4
ADAMS COUNTY,2017,6,"32,433","31,247","1,186",3.7
ADAMS COUNTY,2017,7,"33,047","31,790","1,257",3.8
ADAMS COUNTY,2017,8,"32,657","31,305","1,352",4.1
ADAMS COUNTY,2017,9,"32,672","31,451","1,221",3.7
ADAMS COUNTY,2017,10,"32,439","31,232","1,207",3.7
ADAMS COUNTY,2017,11,"32,393","31,195","1,198",3.7
ADAMS COUNTY,2017,12,"32,447","31,249","1,198",3.7
ADAMS COUNTY,2017,13,"32,393","31,129","1,264",3.9
ALEXANDER COUNTY,2017,1,"2,117","1,921",196,9.3
ALEXANDER COUNTY,2017,2,"2,116","1,946",170,8
ALEXANDER COUNTY,2017,3,"2,119","1,954",165,7.8
ALEXANDER COUNTY,2017,4,"2,116","1,968",148,7
ALEXANDER COUNTY,2017,5,"2,110","1,951",159,7.5
ALEXANDER COUNTY,2017,6,"2,160","1,958",202,9.4
ALEXANDER COUNTY,2017,7,"2,107","1,903",204,9.7
ALEXANDER COUNTY,2017,8,"2,140","1,933",207,9.7
ALEXANDER COUNTY,2017,9,"2,144","1,975",169,7.9
ALEXANDER COUNTY,2017,10,"2,134","1,975",159,7.5
ALEXANDER COUNTY,2017,11,"2,158","1,984",174,8.1
ALEXANDER COUNTY,2017,12,"2,151","1,984",167,7.8
ALEXANDER COUNTY,2017,13,"2,131","1,954",177,8.3
BOND COUNTY,2017,1,"7,892","7,401",491,6.2
BOND COUNTY,2017,2,"7,849","7,424",425,5.4
BOND COUNTY,2017,3,"7,888","7,523",365,4.6
BOND COUNTY,2017,4,"7,969","7,675",294,3.7
BOND COUNTY,2017,5,"7,963","7,661",302,3.8
BOND COUNTY,2017,6,"8,064","7,721",343,4.3
BOND COUNTY,2017,7,"8,018","7,666",352,4.4
BOND COUNTY,2017,8,"7,941","7,586",355,4.5
BOND COUNTY,2017,9,"7,920","7,599",321,4.1
BOND COUNTY,2017,10,"7,894","7,577",317,4
BOND COUNTY,2017,11,"7,875","7,554",321,4.1
BOND COUNTY,2017,12,"7,767","7,447",320,4.1
BOND COUNTY,2017,13,"7,921","7,570",351,4.4
BOONE COUNTY,2017,1,"27,202","24,018","3,184",11.7
BOONE COUNTY,2017,2,"26,366","23,618","2,748",10.4
BOONE COUNTY,2017,3,"26,245","23,751","2,494",9.5
BOONE COUNTY,2017,4,"25,939","24,113","1,826",7
BOONE COUNTY,2017,5,"25,847","24,379","1,468",5.7
BOONE COUNTY,2017,6,"26,231","24,808","1,423",5.4
BOONE COUNTY,2017,7,"26,320","24,874","1,446",5.5
BOONE COUNTY,2017,8,"25,983","24,556","1,427",5.5
BOONE COUNTY,2017,9,"25,835","24,624","1,211",4.7
BOONE COUNTY,2017,10,"25,898","24,695","1,203",4.6
BOONE COUNTY,2017,11,"26,021","24,778","1,243",4.8
BOONE COUNTY,2017,12,"26,181","24,734","1,447",5.5
BOONE COUNTY,2017,13,"26,172","24,412","1,760",6.7
BROWN COUNTY,2017,1,"2,786","2,683",103,3.7
BROWN COUNTY,2017,2,"2,811","2,721",90,3.2
BROWN COUNTY,2017,3,"2,876","2,793",83,2.9
BROWN COUNTY,2017,4,"2,901","2,829",72,2.5
BROWN COUNTY,2017,5,"2,900","2,833",67,2.3
BROWN COUNTY,2017,6,"2,898","2,820",78,2.7
BROWN COUNTY,2017,7,"2,891","2,815",76,2.6
BROWN COUNTY,2017,8,"2,894","2,807",87,3
BROWN COUNTY,2017,9,"2,875","2,792",83,2.9
BROWN COUNTY,2017,10,"2,878","2,797",81,2.8
BROWN COUNTY,2017,11,"2,827","2,747",80,2.8
BROWN COUNTY,2017,12,"2,787","2,707",80,2.9
BROWN COUNTY,2017,13,"2,861","2,779",82,2.9
BUREAU COUNTY,2017,1,"17,244","15,972","1,272",7.4
BUREAU COUNTY,2017,2,"17,045","15,982","1,063",6.2
BUREAU COUNTY,2017,3,"17,310","16,366",944,5.5
BUREAU COUNTY,2017,4,"17,505","16,779",726,4.1
BUREAU COUNTY,2017,5,"17,565","16,873",692,3.9
BUREAU COUNTY,2017,6,"17,799","17,014",785,4.4
BUREAU COUNTY,2017,7,"17,715","16,905",810,4.6
BUREAU COUNTY,2017,8,"17,624","16,754",870,4.9
BUREAU COUNTY,2017,9,"17,563","16,792",771,4.4
BUREAU COUNTY,2017,10,"17,348","16,630",718,4.1
BUREAU COUNTY,2017,11,"17,192","16,436",756,4.4
BUREAU COUNTY,2017,12,"16,869","16,022",847,5
BUREAU COUNTY,2017,13,"17,399","16,544",855,4.9
