Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
May,18,Broadlands,1,5,190631.11,172403.09,18228.02,70523,52294.98,18228.02,5468.45,4557.05,911.4
May,18,Broadview,6,28,1542189.38,1413070.26,129119.12,538705,409586.35,129118.65,38735.91,32279.94,6455.97
May,18,Brocton,1,5,101590.5,97142.65,4447.85,29317,24869.33,4447.67,1334.37,1111.97,222.4
May,18,Brookfield,14,67,3354732.23,3082374.66,272357.57,1165790,893436.86,272353.14,81706.81,68089.02,13617.79
May,18,Brooklyn,1,4,261688.16,242906.53,18781.63,76533,57752.79,18780.21,5634.1,4695.08,939.02
May,18,Brookport,1,3,28451.56,25836.71,2614.85,8861,6246.15,2614.85,784.45,653.71,130.74
May,18,Brown County,1,2,5607.31,4808.63,798.68,1650,851.69,798.31,239.51,199.59,39.92
May,18,Bryant,1,3,113422.44,106141.8,7280.64,32093,24812.36,7280.64,2184.2,1820.17,364.03
May,18,Buckley,2,10,397971.64,362266.68,35704.96,119108,83402.84,35705.16,10711.62,8926.36,1785.26
May,18,Buckner,1,5,509944.76,482407.16,27537.6,111715,84177.4,27537.6,8261.31,6884.43,1376.88
May,18,Buffalo,1,3,76937.53,69575.47,7362.06,22989,15626.85,7362.15,2208.75,1840.63,368.12
May,18,Buffalo Grove,8,36,1778211.93,1632732.01,145479.92,584688,439208.3,145479.7,43644.09,36370.07,7274.02
May,18,Bull Valley,1,4,32628.95,30705.33,1923.62,12264,10340.38,1923.62,577.09,480.91,96.18
May,18,Bulpitt,1,5,151737.73,136362.13,15375.6,42129,26753.4,15375.6,4612.74,3843.96,768.78
May,18,Buncombe,2,8,253862.49,236924.92,16937.57,65589,48651.83,16937.17,5081.18,4234.32,846.86
May,18,Bunker Hill,3,15,430399.09,391057.94,39341.15,139099,99758.01,39340.99,11802.38,9835.33,1967.05
May,18,Burbank,23,112,9015172.33,8345575.28,669597.05,2883022,2212418.76,670603.24,201182.06,167651.76,33530.3
May,18,Bureau,1,5,165260.58,155643.31,9617.27,49129,39511.73,9617.27,2885.18,2404.32,480.86
May,18,Bureau County,1,3,41202.13,35513.39,5688.74,14259,8570.5,5688.5,1706.58,1422.15,284.43
May,18,Burlington,1,5,172441.54,154094.39,18347.15,59264,40916.81,18347.19,5504.21,4586.84,917.37
May,18,Burnham,3,15,1020582.04,944409.84,76172.2,352781,276608.5,76172.5,22851.79,19043.16,3808.63
May,18,Bushnell,5,18,563707.47,521757.85,41949.62,173651,131701.63,41949.37,12584.95,10487.46,2097.49
May,18,Byron,5,23,1129885.66,1029497.85,100387.81,375759,275370.91,100388.09,30116.55,25097.13,5019.42
May,18,Cabery,1,4,102824.69,96203.48,6621.21,34626,28004.79,6621.21,1986.35,1655.3,331.05
