Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
SEP,19,Chester,11,53,2335271.31,2160188.22,175083.09,727926,552834.57,175091.43,57780.01,49025.46,8754.55
SEP,19,Chesterfield,1,5,91830.48,82519.13,9311.35,31010,21698.65,9311.35,3072.68,2607.12,465.56
SEP,19,Chicago Heights,17,82,5013070.37,4582310.77,430759.6,1733834,1303129.38,430704.62,142132.44,120597.23,21535.21
SEP,19,Chicago Ridge,24,117,5772423.7,5253667.5,518756.2,1870472,1351713.34,518758.66,171190.45,145252.52,25937.93
SEP,19,Chillicothe,15,71,2581559.21,2397207.91,184351.3,861207,676855.76,184351.24,60835.87,51618.28,9217.59
SEP,19,Christian County,3,15,453404.03,409947.18,43456.85,138808,95351.74,43456.26,14340.55,12167.74,2172.81
SEP,19,Christopher,8,34,1149631.89,1058162.54,91469.35,339652,248183.88,91468.12,30184.47,25611.05,4573.42
SEP,19,Cicero,47,216,16685590.52,15258627.42,1426963.1,5920679,4493701.08,1426977.92,470902.84,399553.92,71348.92
SEP,19,Cisne,2,10,184355.24,172010.81,12344.43,54027,41682.58,12344.42,4073.65,3456.43,617.22
SEP,19,Cissna Park,1,3,69021.01,66118.52,2902.49,17867,14964.32,2902.68,957.85,812.72,145.13
SEP,19,Claremont,1,4,59341.96,53719.51,5622.45,22262,16639.55,5622.45,1855.38,1574.26,281.12
SEP,19,Clark County,2,8,172744.25,158067.02,14677.23,60792,46114.77,14677.23,4843.52,4109.66,733.86
SEP,19,Clay City,1,5,296379.56,271744.47,24635.09,79963,55328.24,24634.76,8129.53,6897.78,1231.75
SEP,19,Clay County,1,3,18890.7,17197.35,1693.35,5802,4108.65,1693.35,558.79,474.13,84.66
SEP,19,Clayton,1,5,90856.97,82625.46,8231.51,33554,25322.49,8231.51,2716.35,2304.78,411.57
SEP,19,Clifton,4,18,366395.64,336600.96,29794.68,124909,95114.2,29794.8,9832.18,8342.44,1489.74
SEP,19,Clinton,13,65,3094183.15,2854086.37,240096.78,1034822,794725.2,240096.8,79231.8,67226.98,12004.82
SEP,19,Clinton County,8,38,1161857.26,1075922.4,85934.86,389123,303188.82,85934.18,28358.33,24061.61,4296.72
SEP,19,Coal City,7,30,1184194.34,1090269.16,93925.18,386656,292730.81,93925.19,30995.45,26299.17,4696.28
SEP,19,Coal Valley,5,22,428687.99,386802.68,41885.31,153784,111899.64,41884.36,13821.7,11727.5,2094.2
SEP,19,Coalton,1,5,131987.99,121599.75,10388.24,46127,35738.81,10388.19,3428.12,2908.71,519.41
SEP,19,Cobden,1,4,146462.66,130974.19,15488.47,35634,20145.53,15488.47,5111.18,4336.76,774.42
SEP,19,Coles County,1,5,220966.41,202201.01,18765.4,61748,42982.12,18765.88,5658.12,4719.8,938.32
SEP,19,Colfax,2,7,100851.34,90444.13,10407.21,32996,22588.79,10407.21,3434.4,2914.03,520.37
SEP,19,Collinsville,18,81,3865804.08,3529931.75,335872.33,1192192,856319.84,335872.16,110837.77,94044.15,16793.62
SEP,19,Colona,5,22,731067.06,654930.51,76136.55,229681,153544.28,76136.72,25125.15,21318.3,3806.85
SEP,19,Colp,1,5,108697.16,100060.46,8636.7,37000,28363.3,8636.7,2850.07,2418.24,431.83
SEP,19,Columbia,9,44,2193483.56,2028596.06,164887.5,648273,483384.9,164888.1,54412.97,46168.59,8244.38
SEP,19,Compton,1,4,57146.46,52786.6,4359.86,19533,15173.14,4359.86,1438.76,1220.77,217.99
SEP,19,Cook County,15,74,5706180.31,5231787.82,474392.49,1986330,1511937.28,474392.72,156549.76,132830.11,23719.65
SEP,19,Cooksville,1,5,163399.11,155382.46,8016.65,48038,40021.26,8016.74,2645.52,2244.69,400.83
SEP,19,Cordova,2,10,223581.41,205522.66,18058.75,67011,48951.78,18059.22,5959.63,5056.65,902.98
SEP,19,Cortland,1,5,287619.67,262147.97,25471.7,92427,66955.24,25471.76,8405.65,7132.07,1273.58
SEP,19,Coulterville,4,20,1410385.25,1305063.72,105321.53,463939,358617.77,105321.23,34756,29489.96,5266.04
SEP,19,Country Club Hills,6,27,999680.83,900855.99,98824.84,377815,278989.81,98825.19,32612.43,27671.15,4941.28
