Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
APR,18,Calumet City,19,87,5765655.13,5315338.56,450316.57,1924315,1474076.73,450238.27,135072.53,112560.47,22512.06
APR,18,Calumet Park,10,45,3977577.62,3654270.13,323307.49,1394571,1071242.64,323328.36,96998.85,80832.39,16166.46
APR,18,Cambridge,2,6,187497.97,172399.72,15098.25,46030,30912.02,15117.98,4535.41,3779.51,755.9
APR,18,Camp Point,2,5,56813.94,53760.25,3053.69,17242,14188.33,3053.67,916.11,763.42,152.69
APR,18,Campbell Hill,2,8,403993.56,380514.33,23479.23,108820,85340.77,23479.23,7043.8,5869.82,1173.98
APR,18,Campus,1,3,78491.65,71686.54,6805.11,24608,17802.89,6805.11,2041.57,1701.31,340.26
APR,18,Canton,12,55,2759448.29,2527830.74,231617.55,818994,587377.1,231616.9,69485.68,57904.75,11580.93
APR,18,Cantrall,1,3,94763.16,88873.13,5890.03,26939,21048.97,5890.03,1767.06,1472.55,294.51
APR,18,Capron,2,10,294785.2,271150.11,23635.09,98785,75150.5,23634.5,7090.38,5908.66,1181.72
APR,18,Carbon Cliff,2,10,263252.81,244707.82,18544.99,72041,53496.01,18544.99,5563.55,4636.29,927.26
APR,18,Carbon Hill,2,7,301118.23,276877.15,24241.08,93247,69005.94,24241.06,7272.37,6060.31,1212.06
APR,18,Carbondale,22,98,4698032.63,4347964.12,350068.51,1521535,1171466.42,350068.58,105021.38,87517.86,17503.52
APR,18,Carlinville,10,41,1816551.24,1683942.11,132609.13,545115,412506.07,132608.93,39783.02,33152.51,6630.51
APR,18,Carlyle,7,29,1262972.01,1153209.41,109762.6,385786,276023.45,109762.55,32929.26,27441.04,5488.22
APR,18,Carmi,10,42,1672487.11,1532802.28,139684.83,446912,307226.85,139685.15,41905.75,34921.48,6984.27
APR,18,Carol Stream,14,70,5416700.42,4982926.96,433773.46,1650824,1217049.44,433774.56,130133.04,108444.22,21688.82
APR,18,Carpentersville,19,89,5986867.15,5489291.15,497576,1909126,1411550.08,497575.92,149273.59,124394.68,24878.91
APR,18,Carrier Mills,2,9,271936.39,248472.9,23463.49,71327,47863.61,23463.39,7039.07,5865.9,1173.17
APR,18,Carroll County,2,7,312139.3,293339.87,18799.43,91697,72897.72,18799.28,5639.82,4699.86,939.96
APR,18,Carrollton,5,25,979432.09,906112.29,73319.8,306815,233495.42,73319.58,21996.08,18330.07,3666.01
APR,18,Carterville,1,5,452695.33,417474.48,35220.85,138970,103749.21,35220.79,10566.3,8805.25,1761.05
APR,18,Carthage,2,8,121289.25,108663.54,12625.71,40121,27495.29,12625.71,3787.84,3156.54,631.3
APR,18,Cary,9,43,2050603.29,1878642.04,171961.25,631638,459676.75,171961.25,51588.71,42990.6,8598.11
APR,18,Casey,5,23,970119.1,891973.63,78145.47,267802,189672.51,78129.49,23439.03,19532.54,3906.49
APR,18,Caseyville,17,75,3841303.39,3520452.51,320850.88,1174875,854022.84,320852.16,96256.1,80213.46,16042.64
APR,18,Cass County,1,5,67607.23,60143.46,7463.77,18872,11408.23,7463.77,2239.21,1866.01,373.2
APR,18,Catlin,2,8,201223.48,188974.21,12249.27,69441,57191.93,12249.07,3674.73,3062.28,612.45
APR,18,Cedar Point,2,8,245154.74,229400.54,15754.2,81266,65511.8,15754.2,4726.27,3938.57,787.7
APR,18,Central City,4,20,1351219.75,1261200.85,90018.9,391111,301083.09,90027.91,27008.59,22507.16,4501.43
APR,18,Centralia,19,92,5364549.61,4982656.22,381893.39,1472505,1090611.22,381893.78,114569.08,95474.28,19094.8
APR,18,Centreville,2,9,668174.29,619978.5,48195.79,219261,171000.14,48260.86,14478.36,12065.3,2413.06
APR,18,Cerro Gordo,1,4,99328.9,91250.7,8078.2,33424,25345.8,8078.2,2423.46,2019.55,403.91
APR,18,Champaign,58,271,17147620.32,15744109.88,1403510.44,5879326,4476046.51,1403279.49,420986.11,350821.88,70164.23
APR,18,Champaign County,6,26,1534297.07,1411040.29,123256.78,490067,367065.34,123001.66,36900.68,30750.56,6150.12
APR,18,Chandlerville,2,7,148538.47,135971.64,12566.83,53912,41345.12,12566.88,3770.04,3141.7,628.34
APR,18,Channahon,8,35,2054214.3,1878007.53,176206.77,629066,452875.98,176190.02,52857.26,44047.72,8809.54
APR,18,Chapin,1,5,120665.26,110645.7,10019.56,38674,28654.44,10019.56,3005.93,2504.94,500.99
APR,18,Charleston,16,67,2744024.08,2534763.48,209260.6,841940,632678.87,209261.13,62778.62,52315.55,10463.07
APR,18,Chatham,11,48,2440036.55,2247102.3,192934.25,790701,597767.16,192933.84,57880.56,48233.79,9646.77
APR,18,Chatsworth,2,8,142345.3,129152.89,13192.41,47336,34143.59,13192.41,3957.8,3298.17,659.63
APR,18,Chebanse,4,15,215150.2,187844.92,27305.28,79853,52547.8,27305.2,8191.69,6826.42,1365.27
APR,18,Chenoa,4,20,953544.12,871682.31,81861.81,283621,201758.57,81862.43,24558.96,20465.81,4093.15
APR,18,Cherry,1,5,119538.35,111330.45,8207.9,26332,18124.1,8207.9,2462.4,2052,410.4
APR,18,Cherry Valley,8,40,2965370.39,2747118.89,218251.5,898738,680459.75,218278.25,65483.85,54569.88,10913.97
APR,18,Chester,9,42,2293243.12,2130857.38,162385.74,701830,539422.96,162407.04,48722.47,40602.08,8120.39
APR,18,Chesterfield,1,3,97580.8,88611.87,8968.93,25255,16286.07,8968.93,2690.7,2242.25,448.45
APR,18,Chicago Heights,14,66,4753140.33,4374824.26,378316.07,1639548,1261492.48,378055.52,113417.27,94514.39,18902.88
APR,18,Chicago Ridge,20,95,6273225.15,5761714.78,511510.37,1942404,1430942.95,511461.05,153439.38,127866.18,25573.2
APR,18,Chillicothe,14,67,2687900.96,2487468.13,200432.83,854157,653724,200433,60130.48,50108.74,10021.74
APR,18,Christian County,4,18,725433.39,665728.58,59704.81,219908,160203.07,59704.93,17911.64,14926.38,2985.26
APR,18,Christopher,8,33,1219012.99,1128252.95,90760.04,323015,232255.75,90759.25,27228,22690,4538
APR,18,Cicero,36,162,13943961.54,12772386.48,1171575.06,4768378,3596808.57,1171569.43,351472.51,292893.8,58578.71
APR,18,Cisne,1,5,183045.45,161789.3,21256.15,60303,39046.85,21256.15,6376.92,5314.1,1062.82
APR,18,Cissna Park,1,3,37967.96,34240.04,3727.92,13324,9596.08,3727.92,1118.41,932.01,186.4
APR,18,Claremont,1,3,73604.88,68459.1,5145.78,30024,24878.22,5145.78,1543.74,1286.45,257.29
APR,18,Clark County,2,7,142843.65,129843.85,12999.8,43891,30891.2,12999.8,3899.98,3249.99,649.99
APR,18,Clay City,2,8,289600.62,267555.66,22044.96,83467,61422.11,22044.89,6613.56,5511.31,1102.25
APR,18,Clay County,1,3,29751.44,27085.12,2666.32,11401,8734.72,2666.28,799.91,666.59,133.32
APR,18,Clayton,1,3,33094.85,30004.84,3090.01,11655,8564.79,3090.21,927.07,772.56,154.51
APR,18,Clifton,3,13,351457.52,319336.31,32121.21,105372,73251.15,32120.85,9636.43,8030.37,1606.06
APR,18,Clinton,9,44,2434758.78,2243253.74,191505.04,766268,574763.51,191504.49,57451.89,47876.61,9575.28
APR,18,Clinton County,7,33,1074711.73,983508.12,91203.61,350412,259208.49,91203.51,27361.32,22801.12,4560.2
APR,18,Coal City,7,28,1150724.12,1056023.54,94700.58,364132,269431.59,94700.41,28410.39,23675.33,4735.06
APR,18,Coal Valley,5,19,427155.45,391713.51,35441.94,137360,101918.19,35441.81,10632.72,8860.6,1772.12
APR,18,Coalton,1,4,129760.75,122887.58,6873.17,43929,37055.83,6873.17,2061.99,1718.33,343.66
APR,18,Cobden,1,3,111799.7,102078.56,9721.14,27740,18018.76,9721.24,2916.4,2430.34,486.06
APR,18,Colfax,1,3,48663.33,44360.74,4302.59,15265,10962.41,4302.59,1290.82,1075.68,215.14
APR,18,Collinsville,19,81,3791487.99,3487064.11,304423.88,1114795,810371.39,304423.61,91327.67,76106.39,15221.28
APR,18,Colona,4,18,752172.96,696590.95,55582.01,240440,184855.98,55584.02,16675.41,13896.18,2779.23
APR,18,Columbia,8,32,1720647.31,1582089.52,138557.79,532127,393569.17,138557.83,41567.6,34639.66,6927.94
APR,18,Compton,1,3,140534.81,132884.19,7650.62,39951,32300.38,7650.62,2295.16,1912.64,382.52
APR,18,Cooksville,1,5,225438.07,209327.86,16110.21,70460,54349.79,16110.21,4833.11,4027.59,805.52
APR,18,Cordova,2,9,348484.23,325868.31,22615.92,107793,85177.08,22615.92,6784.86,5654.06,1130.8
APR,18,Coulterville,4,20,1409432.34,1299987.69,109444.65,433595,324150.49,109444.51,32833.52,27361.27,5472.25
APR,18,Country Club Hills,5,24,904766.97,831559.42,73207.55,324567,251360.22,73206.78,21962.34,18301.97,3660.37
APR,18,Countryside,19,82,6719410.55,6205152.28,514258.27,2033073,1518810.82,514262.18,154279.34,128566.14,25713.2
APR,18,Crainville,2,10,260991.69,241801.53,19190.16,90598,71407.76,19190.24,5757.2,4797.67,959.53
APR,18,Crawford County,1,5,93053.19,86041.76,7011.43,26506,19494.57,7011.43,2103.4,1752.84,350.56
APR,18,Creal Springs,1,3,40211.34,35751.41,4459.93,11431,6971.07,4459.93,1337.97,1114.97,223
APR,18,Crescent City,1,5,141900.8,130906.07,10994.73,46616,35621.27,10994.73,3298.5,2748.75,549.75
APR,18,Crest Hill,16,67,3460949.13,3202410.05,258539.08,1079109,820570.45,258538.55,77562.04,64635.06,12926.98
APR,18,Crestwood,28,138,9697735.13,8948779.55,748955.58,3171315,2422314.18,749000.82,224701.86,187251.56,37450.3
APR,18,Crete,12,58,3112169.16,2846502.93,265666.23,1044024,778350.43,265673.57,79702.82,66419.04,13283.78
APR,18,Creve Coeur,10,43,1797137.31,1654409.19,142728.12,566251,423522.75,142728.25,42818.65,35682.23,7136.42
APR,18,Crystal Lake,14,40,2263727.42,2078616.7,185110.72,805075,619964.44,185110.56,55533.6,46278.02,9255.58
APR,18,Cuba,3,14,470895,442324.87,28570.13,131761,103190.58,28570.42,8571.21,7142.67,1428.54
APR,18,Cullom,1,5,113404.05,106147.15,7256.9,35102,27845.1,7256.9,2177.18,1814.32,362.86
APR,18,Cumberland County,2,8,170168.27,155258.59,14909.68,59291,44380.81,14910.19,4473.1,3727.6,745.5
APR,18,Curran,1,5,140163.03,126260.01,13903.02,42488,28585.05,13902.95,4170.91,3475.76,695.15
APR,18,Cypress,1,4,93777.46,87372.66,6404.8,22519,16114.07,6404.93,1921.49,1601.24,320.25
APR,18,Dallas City,2,10,207964.26,186071.63,21892.63,54190,32297.73,21892.27,6567.77,5473.15,1094.62
APR,18,Dalton City,2,8,261687.07,238498.51,23188.56,97275,74086.44,23188.56,6956.64,5797.21,1159.43
APR,18,Dalzell,1,1,45.75,25.75,20,20,0,20,6,5,1
APR,18,Damiansville,1,4,96189.16,86686.64,9502.52,32901,23398.48,9502.52,2850.81,2375.67,475.14
APR,18,Danvers,1,3,132251.56,124274.08,7977.48,38247,30269.52,7977.48,2393.27,1994.39,398.88
APR,18,Danville,25,114,6065705.14,5551647.07,514058.07,1909887,1395711.47,514175.53,154253.59,128544.73,25708.86
APR,18,Darien,8,38,3838642.2,3514439.13,324203.07,1145102,820898.97,324203.03,97261.26,81051.05,16210.21
