Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
JUL,18,Granite City,22,99,4746291.5,4362424.86,383866.64,1350805,966941.06,383863.94,115160.15,95966.85,19193.3
JUL,18,Grant Park,2,7,162676.03,148688.99,13987.04,47486,33498.96,13987.04,4196.25,3496.88,699.37
JUL,18,Grantfork,1,2,21950.8,20533.08,1417.72,9717,8299.28,1417.72,425.34,354.45,70.89
JUL,18,Granville,3,10,293556.85,269701.93,23854.92,87383,63528.37,23854.63,7156.46,5963.71,1192.75
JUL,18,Grayville,6,28,1737272.39,1599581.67,137690.72,448127,310430.93,137696.07,41309.03,34424.19,6884.84
JUL,18,Green Oaks,2,8,489471.42,448478.54,40992.88,178444,137450.12,40993.88,12298.27,10248.56,2049.71
JUL,18,Green Valley,1,5,100172.08,92492.91,7679.17,34484,26804.68,7679.32,2303.82,1919.85,383.97
JUL,18,Greene County,3,12,247719.13,224280.5,23438.63,71092,47653.18,23438.82,7031.78,5859.81,1171.97
JUL,18,Greenup,7,31,1342120.99,1228337.35,113783.64,378479,264667.83,113811.17,34143.47,28452.9,5690.57
JUL,18,Greenview,2,8,196265.74,171037.81,25227.93,57560,32332.17,25227.83,7568.47,6307.06,1261.41
JUL,18,Greenville,6,25,1244083.19,1124695.77,119387.42,363878,244490.97,119387.03,35816.28,29846.92,5969.36
JUL,18,Gridley,1,5,88527.82,82189.69,6338.13,25389,19050.87,6338.13,1901.4,1584.5,316.9
JUL,18,Griggsville,3,11,220443.85,201687.01,18756.84,60888,42131.58,18756.42,5627,4689.17,937.83
JUL,18,Grundy County,5,25,636427.67,579680.52,56747.15,199949,143217.74,56731.26,17019.52,14182.94,2836.58
JUL,18,Gulfport,1,4,23230.94,21311.94,1919,9900,8054.12,1845.88,553.79,461.49,92.3
JUL,18,Hamel,2,7,587042.72,544087.26,42955.46,174382,131436.45,42945.55,12883.75,10736.46,2147.29
JUL,18,Hamilton,3,13,749637.49,694828.95,54808.54,219163,164354.51,54808.49,16442.67,13702.22,2740.45
JUL,18,Hamilton County,2,9,507475.46,463363.64,44111.82,143628,99516.08,44111.92,13233.79,11028.16,2205.63
JUL,18,Hammond,1,4,166527.27,159783.48,6743.79,52523,45779.19,6743.81,2023.15,1685.96,337.19
JUL,18,Hampshire,8,38,2172143.9,2015417.43,156726.47,637029,480302.75,156726.25,47018.38,39181.99,7836.39
JUL,18,Hampton,3,15,381399.11,353939.09,27460.02,110539,83078.8,27460.2,8238.17,6865.14,1373.03
JUL,18,Hancock County,2,7,196901.09,179729.4,17171.69,55004,37831.2,17172.8,5151.94,4293.29,858.65
JUL,18,Hanna City,3,9,344128.03,320632.02,23496.01,92231,68735.19,23495.81,7048.79,5873.99,1174.8
JUL,18,Hanover,2,8,176117.03,159476.42,16640.61,48825,32184.29,16640.71,4992.3,4160.25,832.05
JUL,18,Hanover Park,7,35,3502177.69,3204924.43,297253.26,1068952,771698.19,297253.81,89176.58,74313.81,14862.77
JUL,18,Hardin,2,6,175594.99,163535.75,12059.24,47665,35605.76,12059.24,3617.79,3014.83,602.96
JUL,18,Harmon,1,5,211742.15,195341.49,16400.66,53354,36953.34,16400.66,4920.22,4100.18,820.04
JUL,18,Harrisburg,19,91,3235186.69,2983751.86,251434.83,867447,616012.16,251434.84,75431.35,62859.47,12571.88
JUL,18,Harristown,2,10,725599.49,686522.09,39077.4,219535,180457.2,39077.8,11723.48,9769.57,1953.91
JUL,18,Hartford,4,18,588621.99,544350.33,44271.66,151209,106937.01,44271.99,13281.81,11068.19,2213.62
JUL,18,Harvard,17,80,2427171.77,2207326.83,219844.94,802601,582757.55,219843.45,65953.82,54961.55,10992.27
JUL,18,Harvel,1,5,42859.64,39787.75,3071.89,14956,11884.21,3071.79,921.59,767.99,153.6
JUL,18,Harvey,11,45,1821053.96,1669391.35,151662.61,655683,504020.01,151662.99,45499.51,37916.28,7583.23
JUL,18,Havana,9,40,1487256.38,1368415.48,118840.9,457654,339011.54,118642.46,35593.14,29660.96,5932.18
JUL,18,Hazel Crest,1,5,128819.97,116786.7,12033.27,34302,22268.73,12033.27,3610.03,3008.36,601.67
JUL,18,Hebron,5,24,783219.05,716418.34,66800.71,256149,189347.84,66801.16,20040.48,16700.4,3340.08
JUL,18,Hecker,1,5,108662.99,100543.86,8119.13,31798,23678.87,8119.13,2435.71,2029.76,405.95
JUL,18,Henderson County,1,3,71192.66,62405.86,8786.8,25095,16308.12,8786.88,2636.1,2196.75,439.35
JUL,18,Hennepin,2,8,146659.54,134260.86,12398.68,50672,38273.33,12398.67,3719.71,3099.76,619.95
JUL,18,Henry,6,28,754095.88,696021.86,58074.02,231457,173383.33,58073.67,17422.12,14518.42,2903.7
JUL,18,Henry County,1,5,170889.99,152296.74,18593.25,55426,36832.47,18593.53,5578.06,4648.38,929.68
JUL,18,Herrin,18,81,3571569.5,3302592.36,268977.14,1062453,793475.93,268977.07,80693.68,67244.76,13448.92
JUL,18,Herscher,3,12,263975.01,238779.93,25195.08,96039,70844.28,25194.72,7558.61,6298.84,1259.77
JUL,18,Heyworth,3,11,673129.35,620685.42,52443.93,198913,146468.49,52444.51,15733.52,13111.27,2622.25
JUL,18,Hickory Hills,17,80,5493567.88,5074940.36,418627.52,1707614,1288981.39,418632.61,125590.81,104659.03,20931.78
JUL,18,Highland,16,72,1911524.65,1754792.63,156732.02,623327,466525.44,156801.56,47041.05,39200.9,7840.15
JUL,18,Hillcrest,1,5,714405.17,665197.52,49207.65,239209,190001.3,49207.7,14762.35,12301.96,2460.39
JUL,18,Hillsboro,10,37,774841.57,708597.38,66244.19,204837,138575.94,66261.06,19878.66,16565.57,3313.09
JUL,18,Hillsdale,1,5,472358.62,432694.61,39664.01,125391,85706.43,39684.57,11905.35,9921.13,1984.22
JUL,18,Hillside,3,13,655950.5,598171.93,57778.57,235392,177613.48,57778.52,17333.65,14444.72,2888.93
JUL,18,Hinckley,3,13,402000.03,362315.43,39684.6,135696,96011.42,39684.58,11905.63,9921.37,1984.26
JUL,18,Hindsboro,3,14,344429.76,320629.68,23800.08,102542,78741.88,23800.12,7140.22,5950.19,1190.03
JUL,18,Hodgkins,2,9,867938.68,792328.98,75609.7,269765,194155.3,75609.7,22682.97,18902.48,3780.49
JUL,18,Hoffman,1,3,56507.28,50873.54,5633.74,16998,11364.26,5633.74,1690.14,1408.45,281.69
JUL,18,Hoffman Estates,23,112,7255259.83,6637730.75,617529.08,2303854,1686325.21,617528.79,185259.7,154383.1,30876.6
JUL,18,Hollowayville,1,4,18509.78,18413.33,96.45,5473,5376.47,96.53,28.97,24.15,4.82
JUL,18,Homer,1,4,65022.21,60190.04,4832.17,21776,16943.83,4832.17,1449.69,1208.08,241.61
JUL,18,Homer Glen,11,51,3750030.34,3470640.72,279389.62,1099395,820186.01,279208.99,83763.32,69802.78,13960.54
JUL,18,Hometown,5,25,2893624.7,2670376.1,223248.6,1036635,813384.58,223250.42,66975.42,55812.85,11162.57
JUL,18,Homewood,6,30,1572630.45,1461415.22,111215.23,484873,373657.77,111215.23,33364.84,27804.04,5560.8
JUL,18,Hoopeston,6,27,874895.12,802824.5,72070.62,277560,205490.02,72069.98,21621.26,18017.72,3603.54
JUL,18,Hopkins Park,1,5,147258.19,138789.31,8468.88,58166,49697.13,8468.87,2540.69,2117.24,423.45
JUL,18,Hoyleton,1,5,166925.59,154569.48,12356.11,51219,38862.89,12356.11,3706.88,3089.07,617.81
JUL,18,Hudson,3,10,368886.08,333152.52,35733.56,102950,67211.69,35738.31,10721.56,8934.63,1786.93
JUL,18,Humboldt,1,5,72804.46,64331.1,8473.36,23291,14817.64,8473.36,2542.05,2118.37,423.68
JUL,18,Huntley,12,56,3414368.7,3141222.15,273146.55,1040936,767791.89,273144.11,81943.64,68286.38,13657.26
JUL,18,Hurst,3,13,261665.11,245687.26,15977.85,73507,57529.17,15977.83,4793.44,3994.54,798.9
JUL,18,Hutsonville,1,5,53328.61,45448.22,7880.39,18528,10647.61,7880.39,2364.17,1970.14,394.03
JUL,18,Illiopolis,2,10,366307.59,331155.78,35151.81,108157,73005.24,35151.76,10545.55,8787.97,1757.58
JUL,18,Ina,1,5,665121.21,599839.78,65281.43,186374,121092.47,65281.53,19584.48,16320.41,3264.07
JUL,18,Indian Head Park,4,20,1513154.22,1383726.4,129427.82,493062,363634.18,129427.82,38828.43,32357.03,6471.4
JUL,18,Industry,1,3,15908.65,14671.04,1237.61,4439,3201.49,1237.51,371.24,309.37,61.87
JUL,18,Ipava,2,5,103775.25,95000.56,8774.69,25930,17155.31,8774.69,2632.44,2193.69,438.75
JUL,18,Iroquois,2,4,57871.84,54135.14,3736.7,16990,13253.37,3736.63,1121,934.17,186.83
